Country Name,Country Code,Series Name,Series Code,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Rwanda,RWA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,22.9703083,22.84549332,22.88555908,21.30692482,23.67443848,21.512537,26.16271019,24.64941978,25.78299713,25.87659073,26.95556068,23.77607918,23.32616425,..,..
Rwanda,RWA,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,52.91990662,51.93137741,49.42181396,53.33390427,44.25626373,47.08756256,42.19313431,43.25985718,39.33655167,39.16656494,33.37908936,35.78504944,35.85033035,..,..
Rwanda,RWA,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,11.37705517,11.0873909,10.79211998,10.17707443,12.30982971,12.07820892,12.18094063,11.36179352,11.81888771,11.8659668,12.1073637,10.27080822,10.13342953,..,..
Rwanda,RWA,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,..,..,..,..,0.51,..,..,0.5,..,..,..,..,..,..,..
Rwanda,RWA,Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,..,..,..,..,0.24,..,..,0.21,..,..,..,..,..,..,..
Rwanda,RWA,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,..,..,..,..,1.63,..,..,1.15,..,..,..,..,..,..,..
Rwanda,RWA,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,60.1,..,..,..,..,69.5,..,..,..,..,61.3,..,..,..
Rwanda,RWA,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,97,97,97,98,98,98,98,98,98,97,98,91,88,98,..
Rwanda,RWA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.75,0.74,0.72,0.71,0.77,0.71,0.74,0.73,0.72,0.72,0.72,0.74,..,..,..
Sierra Leone,SLE,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,..,73.7,..,..,71.7,..,..,..,73.8,..,75.8,..,..,..,..
Sierra Leone,SLE,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,60.8,..,..,59.7,..,..,..,81.6,..,86.9,..,..,..,..
Sierra Leone,SLE,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,0.023,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.68422222,9.12688351,10.76753807,8.94355106,11.59017754,19.69004631,19.65816307,15.78850651,9.3997612,8.28987598,9.12992668,9.32588673,8.55334282,..,..
Sierra Leone,SLE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,37.96392822,36.55500031,47.91463089,50.08378601,81.8790741,138.2906494,114.1648254,81.37689209,45.5368042,43.07834244,46.25284195,46.01692963,43.1619873,..,..
Sierra Leone,SLE,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,10.11566544,14.43241596,10.69332123,10.8063612,6.95602989,6.7925539,6.54666138,6.57119513,9.05301762,9.27250576,13.61179066,14.62678528,22.63207436,..,..
Sierra Leone,SLE,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,65.93405914,56.68533325,60.72132492,68.32346344,63.25536728,40.41848373,40.99353027,50.20306778,56.18978882,61.85616684,54.20046234,53.46459198,51.69986725,..,..
Sierra Leone,SLE,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,23.95027351,28.88224411,28.58535385,20.87017632,29.78859711,52.78896713,52.45980835,43.22573471,34.75718689,28.87133408,32.18774796,31.90862083,25.66805458,..,..
Sierra Leone,SLE,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,65.43760681,56.25852203,60.26411819,67.80901337,62.77908325,35.03469467,35.59750748,43.49287415,54.49611282,60.98888779,52.88983917,52.34044266,51.40983582,..,..
Sierra Leone,SLE,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,..,..,9.37,..,..,..,..,..,..,4.19,..,..,..,..,..
Sierra Leone,SLE,Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,..,..,6.58,..,..,..,..,..,..,3.36,..,..,..,..,..
Sierra Leone,SLE,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,..,..,37.09,..,..,..,..,..,..,16.4,..,..,..,..,..
Sierra Leone,SLE,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,40.2,..,..,..,..,..,27.8,..,..,..,..
Sierra Leone,SLE,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,84,86,89,91,92,83,86,84,90,93,95,91,92,91,..
Sierra Leone,SLE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,..,..,..,..,..,..,..,..,..,..,22.5,..,..,..,..
Somalia,SOM,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..,31.9,..,..,..,..
Somalia,SOM,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,..,..,..,..,..,..,..,0.28,0.18,..,..,..,..,..,..
Somalia,SOM,Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,..,..,..,..,..,..,..,0.1,0.04,..,..,..,..,..,..
Somalia,SOM,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,..,..,..,..,..,..,..,0.55,0.13,..,..,..,..,..,..
Somalia,SOM,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,42,45,41,42,42,42,42,42,42,42,42,42,42,42,..
Somalia,SOM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,0.87,0.87,0.87,0.87,0.87,0.87,0.87,..,..,..,..
South Sudan,SSD,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,..,47.6,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,19.4,..,..,..,..,..,..,..,..,..,39.7,..,..,..
South Sudan,SSD,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,15.9569149,10.05615997,9.03740788,9.44806385,5.86061621,..,..
South Sudan,SSD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,27.0063858,30.23945427,34.9889183,47.67607498,32.67995834,..,..
South Sudan,SSD,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,..,..,..,..,..,..,..,..,8.44199562,10.1771431,11.16941357,7.70280552,15.86570835,..,..
South Sudan,SSD,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..,..,..,..,..,..,..,23.44076538,31.51851845,51.17129517,47.97896576,34.29764557,..,..
South Sudan,SSD,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..,..,..,..,..,..,..,..,68.11724091,58.30434036,37.65929413,44.31822968,49.83664703,..,..
South Sudan,SSD,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,..,..,..,..,..,..,..,..,19.19281387,25.75857735,42.32470322,39.66345978,27.40943527,..,..
South Sudan,SSD,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,1.7,..,..,..,..,..,..,1.88,..,..,..,..,..,..,..
South Sudan,SSD,Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,1.38,..,..,..,..,..,..,1.03,..,..,..,..,..,..,..
South Sudan,SSD,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,9.21,..,..,..,..,..,..,11.71,..,..,..,..,..,..,..
South Sudan,SSD,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,..,..,61,63,53,50,46,45,52,59,61,67,69,73,..
South Sudan,SSD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,..,55.8,..,..,..,48.3,..,..,..,..,..,..,..,..,..
Sudan,SDN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,72.5,..,..,..,77.7,..,..,..,..,..,..,..,..,..
Sudan,SDN,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.39496326,5.05810165,5.61579561,5.68827009,6.96487474,5.67619705,5.81112576,5.68438482,5.91767406,4.46358299,4.57422638,3.01518917,2.83633852,..,..
Sudan,SDN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,83.10632324,76.49365234,83.55038452,79.18972778,102.3559113,93.15203094,98.24565125,93.67060852,71.14331818,35.53091431,35.51281357,23.34439278,21.58010864,..,..
Sudan,SDN,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,41.11616135,32.54711533,22.84302902,26.2535038,16.53942871,25.27283669,14.19444275,22.69012833,18.02452278,23.28133202,22.7021122,34.17627716,27.04865837,..,..
Sudan,SDN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,55.22544479,64.43519592,69.23600769,69.45655823,78.45028687,71.0333786,83.78509521,75.34825134,76.59540558,70.31276703,70.75403595,58.92655563,62.5420723,..,..
Sudan,SDN,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,3.65839458,3.01768994,7.9209609,4.28994083,5.01028585,3.69378376,2.02046776,1.96161723,5.38007069,6.40590143,6.54384565,6.89716196,10.40927315,..,..
Sudan,SDN,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,52.47582245,61.31344604,65.93135071,65.45468903,74.83428192,67.03178406,79.40106964,71.1858902,72.54642487,66.95339966,67.37359619,52.96360779,56.85788345,..,..
Sudan,SDN,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,3.19,..,..,..,..,2.25,..,..,..,..,..,..,..,..,..
Sudan,SDN,Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,4.55,..,..,..,..,4.86,..,..,..,..,..,..,..,..,..
Sudan,SDN,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,18.36,..,..,..,..,12.46,..,..,..,..,..,..,..,..,..
Sudan,SDN,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,81,90,93,92,93,94,93,93,95,93,93,90,84,84,..
Sudan,SDN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.73,0.72,0.84,0.82,0.82,0.8,0.67,0.67,0.74,0.66,0.66,0.66,..,..,..
Syrian Arab Republic,SYR,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,96.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.5464704,3.2764473,2.52865291,3.04719615,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,87.92034149,88.68951416,74.85932159,63.13696671,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,44.86792755,44.79367065,45.19852448,45.28663635,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,54.00245285,54.00362015,53.38386917,53.68985748,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,1.12962019,1.20271111,1.41760838,1.02350354,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,54,54,53.36600494,53.6898613,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,80,80,72,45,41,43,41,42,48,47,54,49,48,46,..
Syrian Arab Republic,SYR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.51,1.54,1.55,1.53,1.52,1.5,1.47,1.46,1.4,1.26,1.26,1.39,1.43,..,..
Togo,TGO,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,..,32.1,..,..,..,48.5,..,..,39,..,..,..,..,..,..
Togo,TGO,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,43.9,..,..,..,44.6,..,..,69.4,..,..,..,..,..,..
Togo,TGO,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Togo,TGO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.07616663,4.45493317,4.55412722,4.80787134,4.94373512,5.07998943,4.95647097,6.59755707,6.49392271,6.08894634,5.726192,6.03786469,5.55532026,..,..
Togo,TGO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,29.0416832,31.36204338,35.2552681,36.26974869,40.56192398,43.02396011,37.41205215,51.94157028,52.88779449,53.81824493,50.15758133,54.17138672,54.14671707,..,..
Togo,TGO,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,17.34420013,25.87260246,23.522995,25.14003754,20.06999588,20.35354614,19.02897072,14.88038445,16.14229012,16.74621964,15.077075,14.74263954,9.93372917,..,..
Togo,TGO,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,72.01300049,68.27921295,68.08689117,64.67205048,63.53125381,64.66252136,65.43901062,69.76535034,68.84172058,73.74506378,75.80754852,70.16882324,73.88970184,..,..
Togo,TGO,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,10.64279652,5.84817886,8.39011097,10.18791485,16.39874649,14.98392868,15.53202152,15.35426712,15.01598644,9.50871468,9.11537743,15.0885458,16.1765728,..,..
Togo,TGO,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,65.24909973,62.13306808,62.16771317,59.28656006,57.86953354,57.30480576,57.51215363,63.22953415,61.4656601,64.66403961,66.20977783,64.32513428,69.00460052,..,..
Togo,TGO,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,..,..,2.85,..,..,..,4.92,..,..,..,..,..,..,..,..
Togo,TGO,Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,..,..,2.3,..,..,..,2.42,..,..,..,..,..,..,..,..
Togo,TGO,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,..,..,11.12,..,..,..,26.45,..,..,13.68,..,..,..,..,..
Togo,TGO,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,29.6,..,..,..,..,..,..,..,..,..
Togo,TGO,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,78,83,85,84,84,84,82,82,83,81,84,82,83,82,..
Togo,TGO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.64,0.59,0.57,0.64,0.64,0.63,0.65,0.67,0.65,0.65,0.58,..,..,..,..
Uganda,UGA,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,..,..,78.7,..,..,..,..,71.3,..,..,..,..,..,..,..
Uganda,UGA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,57.4,..,..,..,..,74.2,..,..,..,..,..,..,..
Uganda,UGA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.78845549,6.80890226,6.6959095,6.10853958,5.78252411,5.33653069,5.0745697,4.96169233,3.99788952,4.02080536,3.79834843,4.30198574,4.67196703,..,..
Uganda,UGA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,44.42161942,51.96447372,55.3051796,55.14218903,53.0015564,51.04053879,40.15630341,39.13254166,31.47759247,32.99159622,33.40487289,36.87842941,43.44807434,..,..
Uganda,UGA,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,14.28214169,16.11385536,13.56997776,15.1402874,16.84941292,17.81628418,15.15355301,15.6786232,15.97236347,16.77466774,15.11674786,21.85073853,22.53227997,..,..
Uganda,UGA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,44.22186279,38.75179291,36.24131393,38.84606934,45.71916199,46.20917511,41.92140579,43.05947113,40.88721466,39.71256638,42.86341476,38.09126282,35.01169968,..,..
Uganda,UGA,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,41.49599457,45.13435364,50.18870926,46.01364136,37.431427,35.97454071,42.92503738,41.26190948,43.14041901,43.51276779,42.01983261,40.05800629,42.45602036,..,..
Uganda,UGA,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,42.84917831,37.39066696,33.01004791,37.51226807,42.51777649,40.14643478,39.4708519,40.60963821,38.08950424,35.62893295,38.26028442,34.00273132,31.25317955,..,..
Uganda,UGA,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,3.18,..,..,2.95,..,..,..,3.08,..,..,..,..,..,..,..
Uganda,UGA,Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,2.87,..,..,2.84,..,..,..,2.59,..,..,..,..,..,..,..
Uganda,UGA,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,16.77,..,..,15.74,..,..,..,15.27,..,..,..,..,..,..,..
Uganda,UGA,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,49,..,..,..,..,58.5,..,..,..,..,..,..,..
Uganda,UGA,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,79,80,82,83,84,85,89,93,94,93,93,89,91,89,..
Uganda,UGA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.4,0.5,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,..,..,..,..,34,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,34.4,44.7,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,0.001,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.98619986,5.15932894,4.7695322,5.19593525,4.96083164,4.8418045,4.25285673,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,62.60401154,64.44327545,61.27024841,70.12895966,74.30075836,75.41601563,63.30020905,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,21.86180878,22.5256176,22.89780807,23.8901062,19.74684525,16.18166351,10.18244267,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,75.28743744,75.05466461,73.49134827,72.58866119,75.58663177,77.4370575,82.03337097,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,2.85074902,2.41971827,3.61084318,3.52123785,4.66652393,6.3812809,7.78418827,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,74.21583557,74.01689911,72.48513031,71.61329651,74.58348083,76.41697693,80.95723724,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,..,..,..,..,..,4.62,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,..,..,..,..,..,4.02,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,..,..,..,..,..,15.83,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,76,76,69,67,73,73,69,71,68,65,73,72,72,74,..
"Yemen, Rep.",YEM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.65,0.65,0.63,0.62,0.6,0.58,0.71,0.71,0.71,..,..,..,..,..,..
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,
Last Updated: 09/19/2024,,,,,,,,,,,,,,,,,,
